GeneID	SeqID	GeneGroup1	GeneGroup2	GeneGroup3
DdB_09160	scaffold00008	--	DdB_09160	--
DdB_09161	scaffold00008	--	DdB_09161	--
DdB_09162	scaffold00008	--	DdB_09162	--
DdB_09163	scaffold00008	--	DdB_09163	--
DdB_09164	scaffold00008	--	--	--
DdB_09165	scaffold00008	DdB_09165	--	--
DdB_09166	scaffold00008	DdB_09166	--	--
DdB_09167	scaffold00008	--	--	--
DdB_09168	scaffold00008	--	DdB_09168	--
DdB_09169	scaffold00008	--	DdB_09169	--
DdB_09170	scaffold00008	--	DdB_09170	--
DdB_09171	scaffold00008	DdB_09171	--	--
DdB_09172	scaffold00008	DdB_09172	--	--
DdB_09173	scaffold00008	--	--	--
DdB_09174	scaffold00008	--	--	--
DdB_09175	scaffold00008	DdB_09175	--	--
DdB_09176	scaffold00008	--	--	--
DdB_09177	scaffold00008	--	--	--
DdB_09178	scaffold00008	--	DdB_09178	--
DdB_09179	scaffold00008	--	DdB_09179	--
DdB_09180	scaffold00008	--	--	--
DdB_09181	scaffold00008	--	--	--
DdB_09182	scaffold00008	--	--	--
DdB_09183	scaffold00008	--	--	--
DdB_09184	scaffold00008	--	DdB_09184	--
DdB_09185	scaffold00008	DdB_09185	--	--
DdB_09186	scaffold00008	--	DdB_09186	--
DdB_09187	scaffold00008	--	--	--
DdB_09188	scaffold00008	--	DdB_09188	--
DdB_09189	scaffold00008	--	--	--
DdB_09190	scaffold00008	--	DdB_09190	--
DdB_09191	scaffold00008	--	DdB_09191	--
DdB_09192	scaffold00008	--	DdB_09192	--
DdB_09193	scaffold00008	--	DdB_09193	--
DdB_09194	scaffold00008	--	DdB_09194	--
DdB_09195	scaffold00008	--	DdB_09195	--
DdB_09196	scaffold00008	--	DdB_09196	--
DdB_09197	scaffold00008	--	--	--
DdB_09198	scaffold00008	--	DdB_09198	--
DdB_09199	scaffold00008	--	DdB_09199	--
DdB_09200	scaffold00008	--	DdB_09200	--
DdB_09201	scaffold00008	--	--	--
DdB_09202	scaffold00008	DdB_09202	--	--
DdB_09203	scaffold00008	--	DdB_09203	--
DdB_09204	scaffold00008	--	--	--
DdB_09205	scaffold00008	--	--	--
DdB_09206	scaffold00008	--	DdB_09206	--
DdB_09207	scaffold00008	--	DdB_09207	--
DdB_09208	scaffold00008	--	--	--
DdB_09209	scaffold00008	--	--	--
DdB_09210	scaffold00008	--	DdB_09210	--
DdB_09211	scaffold00008	--	DdB_09211	--
DdB_09212	scaffold00008	--	DdB_09212	--
DdB_09213	scaffold00008	--	DdB_09213	--
DdB_09214	scaffold00008	--	--	--
DdB_09215	scaffold00008	--	DdB_09215	--
DdB_09216	scaffold00008	--	DdB_09216	--
DdB_09217	scaffold00008	--	--	--
DdB_09218	scaffold00008	DdB_09218	--	--
DdB_09219	scaffold00008	--	--	--
DdB_09220	scaffold00008	--	DdB_09220	--
DdB_09221	scaffold00008	DdB_09221	--	--
DdB_09222	scaffold00008	--	DdB_09222	--
DdB_09223	scaffold00008	--	DdB_09223	--
DdB_09224	scaffold00008	DdB_09224	--	--
DdB_09225	scaffold00008	--	--	--
DdB_09226	scaffold00008	DdB_09226	--	--
DdB_09227	scaffold00008	--	--	--
DdB_09228	scaffold00008	DdB_09228	--	--
DdB_09229	scaffold00008	--	DdB_09229	--
DdB_09230	scaffold00008	--	--	--
DdB_09231	scaffold00008	--	--	--
DdB_09232	scaffold00008	DdB_09232	--	--
DdB_09233	scaffold00008	DdB_09233	--	--
DdB_09234	scaffold00008	--	--	--
DdB_09235	scaffold00008	--	--	--
DdB_09236	scaffold00008	--	DdB_09236	--
DdB_09237	scaffold00008	--	DdB_09237	--
DdB_09238	scaffold00008	--	DdB_09238	--
DdB_09239	scaffold00008	--	--	--
DdB_09240	scaffold00008	DdB_09240	--	--
DdB_09241	scaffold00008	--	--	--
DdB_09242	scaffold00008	DdB_09242	--	--
DdB_09243	scaffold00008	--	--	--
DdB_09244	scaffold00008	--	--	--
DdB_09245	scaffold00008	--	--	--
DdB_09246	scaffold00008	--	DdB_09246	--
DdB_09247	scaffold00008	--	DdB_09247	--
DdB_09248	scaffold00008	--	--	--
DdB_09249	scaffold00008	--	DdB_09249	--
DdB_09250	scaffold00008	--	DdB_09250	--
DdB_09251	scaffold00008	--	DdB_09251	--
DdB_09252	scaffold00008	DdB_09252	--	--
DdB_09253	scaffold00008	--	--	--
DdB_09254	scaffold00008	--	--	--
DdB_09255	scaffold00008	--	DdB_09255	--
DdB_09256	scaffold00008	--	DdB_09256	--
DdB_09257	scaffold00008	--	DdB_09257	--
DdB_09258	scaffold00008	--	DdB_09258	--
DdB_09259	scaffold00008	--	--	--
DdB_09260	scaffold00008	--	DdB_09260	--
DdB_09261	scaffold00008	--	DdB_09261	--
DdB_09262	scaffold00008	--	DdB_09262	--
DdB_09263	scaffold00008	--	DdB_09263	--
DdB_09264	scaffold00008	DdB_09264	--	--
DdB_09265	scaffold00008	--	--	--
DdB_09266	scaffold00008	--	--	--
DdB_09267	scaffold00008	--	--	--
DdB_09268	scaffold00008	--	--	--
DdB_09269	scaffold00008	--	--	--
DdB_09270	scaffold00008	--	--	--
DdB_09271	scaffold00008	--	--	--
DdB_09272	scaffold00008	--	DdB_09272	--
DdB_09273	scaffold00008	--	DdB_09273	--
DdB_09274	scaffold00008	--	DdB_09274	--
DdB_09275	scaffold00008	--	DdB_09275	--
DdB_09276	scaffold00008	--	DdB_09276	--
DdB_09277	scaffold00008	--	DdB_09277	--
DdB_09278	scaffold00008	DdB_09278	--	--
DdB_09279	scaffold00008	DdB_09279	--	--
DdB_09280	scaffold00008	--	--	--
DdB_09281	scaffold00008	--	--	--
DdB_09282	scaffold00008	DdB_09282	--	--
DdB_09283	scaffold00008	DdB_09283	--	--
DdB_09284	scaffold00008	DdB_09284	--	--
DdB_09285	scaffold00008	--	--	--
DdB_09286	scaffold00008	--	--	--
DdB_09287	scaffold00008	--	--	--
DdB_09288	scaffold00008	--	DdB_09288	--
DdB_09289	scaffold00008	--	--	--
DdB_09290	scaffold00008	--	--	--
DdB_09291	scaffold00008	--	--	--
DdB_09292	scaffold00008	DdB_09292	--	--
DdB_09293	scaffold00008	--	--	--
DdB_09294	scaffold00008	--	--	--
DdB_09295	scaffold00008	--	DdB_09295	--
DdB_09296	scaffold00008	--	--	--
DdB_09297	scaffold00008	--	--	--
DdB_09298	scaffold00008	DdB_09298	--	--
DdB_09299	scaffold00008	--	--	--
DdB_09300	scaffold00008	--	--	--
DdB_09301	scaffold00008	--	--	--
DdB_09302	scaffold00008	--	--	--
DdB_09303	scaffold00008	--	DdB_09303	--
DdB_09304	scaffold00008	--	--	--
DdB_09305	scaffold00008	--	--	--
DdB_09306	scaffold00008	--	--	--
DdB_09307	scaffold00008	--	--	--
DdB_09308	scaffold00008	DdB_09308	--	--
DdB_09309	scaffold00008	DdB_09309	--	--
DdB_09310	scaffold00008	--	DdB_09310	--
DdB_09311	scaffold00008	--	--	--
DdB_09312	scaffold00008	--	--	--
DdB_09313	scaffold00008	--	--	--
DdB_09314	scaffold00008	--	--	--
DdB_09315	scaffold00008	DdB_09315	--	--
DdB_09316	scaffold00008	DdB_09316	--	--
DdB_09317	scaffold00008	--	DdB_09317	--
DdB_09318	scaffold00008	--	--	--
DdB_09319	scaffold00008	--	--	--
DdB_09320	scaffold00008	--	--	--
DdB_09321	scaffold00008	--	--	--
DdB_09322	scaffold00008	--	DdB_09322	--
DdB_09323	scaffold00008	--	--	--
DdB_09324	scaffold00008	DdB_09324	--	--
DdB_09325	scaffold00008	DdB_09325	--	--
DdB_09326	scaffold00008	--	DdB_09326	--
DdB_09327	scaffold00008	--	DdB_09327	--
DdB_09328	scaffold00008	--	DdB_09328	--
DdB_09329	scaffold00008	--	DdB_09329	--
DdB_09330	scaffold00008	--	DdB_09330	--
DdB_09331	scaffold00008	--	--	--
DdB_09332	scaffold00008	--	--	--
DdB_09333	scaffold00008	--	--	--
DdB_09334	scaffold00008	--	--	--
DdB_09335	scaffold00008	--	DdB_09335	--
DdB_09336	scaffold00008	DdB_09336	--	--
DdB_09337	scaffold00008	--	DdB_09337	--
DdB_09338	scaffold00008	--	--	--
DdB_09339	scaffold00008	--	--	--
DdB_09340	scaffold00008	--	--	--
DdB_09341	scaffold00008	--	--	--
DdB_09342	scaffold00008	--	DdB_09342	--
DdB_09343	scaffold00008	--	--	--
DdB_09344	scaffold00008	--	DdB_09344	--
DdB_09345	scaffold00008	--	DdB_09345	--
DdB_09346	scaffold00008	--	--	--
DdB_09347	scaffold00008	--	DdB_09347	--
DdB_09348	scaffold00008	--	--	--
DdB_09349	scaffold00008	--	DdB_09349	--
DdB_09350	scaffold00008	--	--	--
DdB_09351	scaffold00008	--	--	--
DdB_09352	scaffold00008	--	--	--
DdB_09353	scaffold00008	--	--	--
DdB_09354	scaffold00008	--	--	--
DdB_09355	scaffold00008	--	--	--
DdB_09356	scaffold00008	--	DdB_09356	--
DdB_09357	scaffold00008	--	DdB_09357	--
DdB_09358	scaffold00008	--	DdB_09358	--
DdB_09359	scaffold00008	--	DdB_09359	--
DdB_09360	scaffold00008	--	--	--
DdB_09361	scaffold00008	--	DdB_09361	--
DdB_09362	scaffold00008	--	DdB_09362	--
DdB_09363	scaffold00008	--	--	DdB_09363
DdB_09364	scaffold00008	--	--	--
DdB_09365	scaffold00008	--	DdB_09365	--
DdB_09366	scaffold00008	DdB_09366	--	--
DdB_09367	scaffold00008	--	DdB_09367	--
DdB_09368	scaffold00008	--	DdB_09368	--
DdB_09369	scaffold00008	--	DdB_09369	--
DdB_09370	scaffold00008	--	--	--
DdB_09371	scaffold00008	--	--	--
DdB_09372	scaffold00008	--	DdB_09372	--
DdB_09373	scaffold00008	--	DdB_09373	--
DdB_09374	scaffold00008	--	DdB_09374	--
DdB_09375	scaffold00008	--	DdB_09375	--
DdB_09376	scaffold00008	--	--	--
DdB_09377	scaffold00008	--	--	--
DdB_09378	scaffold00008	--	DdB_09378	--
DdB_09379	scaffold00008	--	DdB_09379	--
DdB_09380	scaffold00008	--	DdB_09380	--
DdB_09381	scaffold00008	--	DdB_09381	--
DdB_09382	scaffold00008	--	DdB_09382	--
DdB_09383	scaffold00008	DdB_09383	--	--
DdB_09384	scaffold00008	--	--	--
DdB_09385	scaffold00008	--	--	--
DdB_09386	scaffold00008	DdB_09386	--	--
DdB_09387	scaffold00008	DdB_09387	--	--
DdB_09388	scaffold00008	--	DdB_09388	--
DdB_09389	scaffold00008	--	DdB_09389	--
DdB_09390	scaffold00008	--	--	--
DdB_09391	scaffold00008	--	--	--
DdB_09392	scaffold00008	--	DdB_09392	--
DdB_09393	scaffold00008	--	DdB_09393	--
DdB_09394	scaffold00008	--	DdB_09394	--
DdB_09395	scaffold00008	--	DdB_09395	--
DdB_09396	scaffold00008	--	DdB_09396	--
DdB_09397	scaffold00008	--	DdB_09397	--
DdB_09398	scaffold00008	--	--	--
DdB_09399	scaffold00008	--	--	--
DdB_09400	scaffold00008	DdB_09400	--	--
DdB_09401	scaffold00008	DdB_09401	--	--
DdB_09402	scaffold00008	--	--	--
DdB_09403	scaffold00008	--	--	--
DdB_09404	scaffold00008	--	--	--
DdB_09405	scaffold00008	DdB_09405	--	--
DdB_09406	scaffold00008	--	DdB_09406	--
DdB_09407	scaffold00008	--	DdB_09407	--
DdB_09408	scaffold00008	--	DdB_09408	--
DdB_09409	scaffold00008	--	DdB_09409	--
DdB_09410	scaffold00008	--	DdB_09410	--
DdB_09411	scaffold00008	--	--	--
DdB_09412	scaffold00008	--	DdB_09412	--
DdB_09413	scaffold00008	DdB_09413	--	--
DdB_09414	scaffold00008	--	--	--
DdB_09415	scaffold00008	DdB_09415	--	--
DdB_09416	scaffold00008	--	--	--
DdB_09417	scaffold00008	--	DdB_09417	--
DdB_09418	scaffold00008	--	DdB_09418	--
DdB_09419	scaffold00008	DdB_09419	--	--
DdB_09420	scaffold00008	DdB_09420	--	--
DdB_09421	scaffold00008	--	--	--
DdB_09422	scaffold00008	--	--	--
DdB_09423	scaffold00008	DdB_09423	--	--
DdB_09424	scaffold00008	--	DdB_09424	--
DdB_09425	scaffold00008	--	--	--
DdB_09426	scaffold00008	--	DdB_09426	--
DdB_09427	scaffold00008	--	--	--
DdB_09428	scaffold00008	DdB_09428	--	--
DdB_09429	scaffold00008	--	DdB_09429	--
DdB_09430	scaffold00008	--	DdB_09430	--
DdB_09431	scaffold00008	DdB_09431	--	--
DdB_09432	scaffold00008	--	DdB_09432	--
DdB_09433	scaffold00008	--	DdB_09433	--
DdB_09434	scaffold00008	--	--	--
DdB_09435	scaffold00008	DdB_09435	--	--
DdB_09436	scaffold00008	--	DdB_09436	--
DdB_09437	scaffold00008	--	--	DdB_09437
DdB_09438	scaffold00008	DdB_09438	--	--
DdB_09439	scaffold00008	--	--	--
DdB_09440	scaffold00008	--	DdB_09440	--
DdB_09441	scaffold00008	--	DdB_09441	--
DdB_09442	scaffold00008	DdB_09442	--	--
DdB_09443	scaffold00008	--	--	--
DdB_09444	scaffold00008	--	DdB_09444	--
DdB_09445	scaffold00008	--	DdB_09445	--
DdB_09446	scaffold00008	--	--	--
DdB_09447	scaffold00008	--	--	--
DdB_09448	scaffold00008	--	DdB_09448	--
DdB_09449	scaffold00008	--	DdB_09449	--
DdB_09450	scaffold00008	DdB_09450	--	--
DdB_09451	scaffold00008	DdB_09451	--	--
DdB_09452	scaffold00008	--	--	--
DdB_09453	scaffold00008	--	--	--
DdB_09454	scaffold00008	--	--	--
DdB_09455	scaffold00008	--	--	--
DdB_09456	scaffold00008	--	DdB_09456	--
DdB_09457	scaffold00008	DdB_09457	--	--
DdB_09458	scaffold00008	--	--	--
DdB_09459	scaffold00008	--	DdB_09459	--
DdB_09460	scaffold00008	--	DdB_09460	--
DdB_09461	scaffold00008	--	DdB_09461	--
DdB_09462	scaffold00008	DdB_09462	--	--
DdB_09463	scaffold00008	DdB_09463	--	--
DdB_09464	scaffold00008	--	--	--
DdB_09465	scaffold00008	--	DdB_09465	--
DdB_09466	scaffold00008	DdB_09466	--	--
DdB_09467	scaffold00008	--	--	--
DdB_09468	scaffold00008	--	--	--
DdB_09469	scaffold00008	DdB_09469	--	--
DdB_09470	scaffold00008	--	--	--
DdB_09471	scaffold00008	--	DdB_09471	--
DdB_09472	scaffold00008	--	--	--
DdB_09473	scaffold00008	DdB_09473	--	--
DdB_09474	scaffold00008	DdB_09474	--	--
DdB_09475	scaffold00008	--	--	--
DdB_09476	scaffold00008	DdB_09476	--	--
DdB_09477	scaffold00008	--	--	--
DdB_09478	scaffold00008	--	DdB_09478	--
DdB_09479	scaffold00008	DdB_09479	--	--
DdB_09480	scaffold00008	--	--	--
DdB_09481	scaffold00008	--	--	--
DdB_09482	scaffold00008	DdB_09482	--	--
DdB_09483	scaffold00008	--	--	--
DdB_09484	scaffold00008	DdB_09484	--	--
DdB_09485	scaffold00008	--	DdB_09485	--
DdB_09486	scaffold00008	--	--	--
DdB_09487	scaffold00008	--	--	--
DdB_09488	scaffold00008	--	DdB_09488	--
DdB_09489	scaffold00008	DdB_09489	--	--
DdB_09490	scaffold00008	--	--	--
DdB_09491	scaffold00008	DdB_09491	--	--
DdB_09492	scaffold00008	--	DdB_09492	--
DdB_09493	scaffold00008	--	--	--
DdB_09494	scaffold00008	--	DdB_09494	--
DdB_09495	scaffold00008	--	--	--
DdB_09496	scaffold00008	--	--	--
DdB_09497	scaffold00008	--	DdB_09497	--
DdB_09498	scaffold00008	--	DdB_09498	--
DdB_09499	scaffold00008	--	DdB_09499	--
DdB_09500	scaffold00008	--	DdB_09500	--
DdB_09501	scaffold00008	--	--	--
DdB_09502	scaffold00008	--	--	--
DdB_09503	scaffold00008	--	DdB_09503	--
DdB_09504	scaffold00008	--	--	--
DdB_09505	scaffold00008	--	DdB_09505	--
DdB_09506	scaffold00008	--	--	--
DdB_09507	scaffold00008	--	--	--
DdB_09508	scaffold00008	--	DdB_09508	--
DdB_09509	scaffold00008	DdB_09509	--	--
DdB_09510	scaffold00008	--	--	--
DdB_09511	scaffold00008	--	--	--
DdB_09512	scaffold00008	--	DdB_09512	--
DdB_09513	scaffold00008	--	--	--
DdB_09514	scaffold00008	--	--	--
DdB_09515	scaffold00008	--	DdB_09515	--
DdB_09516	scaffold00008	--	--	--
DdB_09517	scaffold00008	--	DdB_09517	--
DdB_09518	scaffold00008	--	DdB_09518	--
DdB_09519	scaffold00008	--	DdB_09519	--
DdB_09520	scaffold00008	--	DdB_09520	--
DdB_09521	scaffold00008	--	--	--
DdB_09522	scaffold00008	DdB_09522	--	--
DdB_09523	scaffold00008	--	--	--
DdB_09524	scaffold00008	--	DdB_09524	--
DdB_09525	scaffold00008	--	DdB_09525	--
DdB_09526	scaffold00008	--	DdB_09526	--
DdB_09527	scaffold00008	--	DdB_09527	--
DdB_09528	scaffold00008	DdB_09528	--	--
DdB_09529	scaffold00008	--	DdB_09529	--
DdB_09530	scaffold00008	DdB_09530	--	--
DdB_09531	scaffold00008	--	--	--
DdB_09532	scaffold00008	--	--	--
DdB_09533	scaffold00008	--	--	--
DdB_09534	scaffold00008	--	DdB_09534	--
DdB_09535	scaffold00008	--	--	--
DdB_09536	scaffold00008	--	--	--
DdB_09537	scaffold00008	DdB_09537	--	--
DdB_09538	scaffold00008	--	--	--
DdB_09539	scaffold00008	--	--	--
DdB_09540	scaffold00008	DdB_09540	--	--
DdB_09541	scaffold00008	--	DdB_09541	--
DdB_09542	scaffold00008	--	--	--
DdB_09543	scaffold00008	--	--	--
DdB_09544	scaffold00008	--	DdB_09544	--
DdB_09545	scaffold00008	--	--	--
DdB_09546	scaffold00008	--	DdB_09546	--
DdB_09547	scaffold00008	DdB_09547	--	--
DdB_09548	scaffold00008	--	--	--
DdB_09549	scaffold00008	--	--	--
DdB_09550	scaffold00008	--	--	--
DdB_09551	scaffold00008	DdB_09551	--	--
DdB_09552	scaffold00008	DdB_09552	--	--
DdB_09553	scaffold00008	DdB_09553	--	--
DdB_09554	scaffold00008	DdB_09554	--	--
DdB_09555	scaffold00008	--	--	--
DdB_09556	scaffold00008	DdB_09556	--	--
DdB_09557	scaffold00008	--	--	--
DdB_09558	scaffold00008	--	DdB_09558	--
DdB_09559	scaffold00008	--	DdB_09559	--
DdB_09560	scaffold00008	DdB_09560	--	--
DdB_09561	scaffold00008	--	DdB_09561	--
DdB_09562	scaffold00008	--	--	--
DdB_09563	scaffold00008	--	--	--
DdB_09564	scaffold00008	--	DdB_09564	--
DdB_09565	scaffold00008	--	--	--
DdB_09566	scaffold00008	DdB_09566	--	--
DdB_09567	scaffold00008	--	--	--
DdB_09568	scaffold00008	--	DdB_09568	--
DdB_09569	scaffold00008	--	DdB_09569	--
DdB_09570	scaffold00008	--	--	--
DdB_09571	scaffold00008	--	DdB_09571	--
DdB_09572	scaffold00008	--	--	--
DdB_09573	scaffold00008	--	--	--
DdB_09574	scaffold00008	--	--	--
DdB_09575	scaffold00008	DdB_09575	--	--
DdB_09576	scaffold00008	DdB_09576	--	--
DdB_09577	scaffold00008	--	DdB_09577	--
DdB_09578	scaffold00008	--	DdB_09578	--
DdB_09579	scaffold00008	--	DdB_09579	--
DdB_09580	scaffold00008	--	--	--
DdB_09581	scaffold00008	--	--	--
DdB_09582	scaffold00008	DdB_09582	--	--
DdB_09583	scaffold00008	--	--	--
DdB_09584	scaffold00008	DdB_09584	--	--
DdB_09585	scaffold00008	--	DdB_09585	--
DdB_09586	scaffold00008	--	DdB_09586	--
DdB_09587	scaffold00008	--	--	--
DdB_09588	scaffold00008	--	--	--
DdB_09589	scaffold00008	--	DdB_09589	--
DdB_09590	scaffold00008	--	--	--
DdB_09591	scaffold00008	--	--	--
DdB_09592	scaffold00008	--	--	--
DdB_09593	scaffold00008	--	--	--
DdB_09594	scaffold00008	--	--	--
DdB_09595	scaffold00008	--	--	--
DdB_09596	scaffold00008	--	--	--
DdB_09597	scaffold00008	--	DdB_09597	--
DdB_09598	scaffold00008	--	--	--
DdB_09599	scaffold00008	DdB_09599	--	--
DdB_09600	scaffold00008	--	--	--
DdB_09601	scaffold00008	--	DdB_09601	--
DdB_09602	scaffold00008	DdB_09602	--	--
DdB_09603	scaffold00008	DdB_09603	--	--
DdB_09604	scaffold00008	DdB_09604	--	--
DdB_09605	scaffold00008	DdB_09605	--	--
DdB_09606	scaffold00008	--	DdB_09606	--
DdB_09607	scaffold00008	DdB_09607	--	--
DdB_09608	scaffold00008	DdB_09608	--	--
DdB_09609	scaffold00008	--	--	--
DdB_09610	scaffold00008	DdB_09610	--	--
DdB_09611	scaffold00008	--	--	--
DdB_09612	scaffold00008	--	--	--
DdB_09613	scaffold00008	--	DdB_09613	--
DdB_09614	scaffold00008	--	--	--
DdB_09615	scaffold00008	--	--	--
DdB_09616	scaffold00008	--	DdB_09616	--
DdB_09617	scaffold00008	DdB_09617	--	--
DdB_09618	scaffold00008	--	DdB_09618	--
DdB_09619	scaffold00008	--	--	--
DdB_09620	scaffold00008	--	--	--
DdB_09621	scaffold00008	--	--	--
DdB_09622	scaffold00008	--	DdB_09622	--
DdB_09623	scaffold00008	--	DdB_09623	--
DdB_09624	scaffold00008	DdB_09624	--	--
DdB_09625	scaffold00008	--	--	--
DdB_09626	scaffold00008	--	--	--
DdB_09627	scaffold00008	--	DdB_09627	--
DdB_09628	scaffold00008	--	DdB_09628	--
DdB_09629	scaffold00008	--	DdB_09629	--
DdB_09630	scaffold00008	DdB_09630	--	--
DdB_09631	scaffold00008	--	DdB_09631	--
DdB_09632	scaffold00008	--	DdB_09632	--
DdB_09633	scaffold00008	DdB_09633	--	--
DdB_09634	scaffold00008	--	DdB_09634	--
DdB_09635	scaffold00008	--	--	--
DdB_09636	scaffold00008	--	--	--
DdB_09637	scaffold00008	--	--	--
DdB_09638	scaffold00008	--	DdB_09638	--
DdB_09639	scaffold00008	--	--	--
DdB_09640	scaffold00008	--	--	--
DdB_09641	scaffold00008	--	DdB_09641	--
DdB_09642	scaffold00008	--	DdB_09642	--
DdB_09643	scaffold00008	--	DdB_09643	--
DdB_09644	scaffold00008	DdB_09644	--	--
DdB_09645	scaffold00008	--	--	--
DdB_09646	scaffold00008	--	DdB_09646	--
DdB_09647	scaffold00008	DdB_09647	--	--
DdB_09648	scaffold00008	--	--	--
DdB_09649	scaffold00008	--	--	--
DdB_09650	scaffold00008	--	--	--
DdB_09651	scaffold00008	--	--	--
DdB_09652	scaffold00008	--	DdB_09652	--
DdB_09653	scaffold00008	--	DdB_09653	--
DdB_09654	scaffold00008	DdB_09654	--	--
DdB_09655	scaffold00008	--	DdB_09655	--
DdB_09656	scaffold00008	--	--	--
DdB_09657	scaffold00008	--	DdB_09657	--
DdB_09658	scaffold00008	DdB_09658	--	--
DdB_09659	scaffold00008	DdB_09659	--	--
DdB_09660	scaffold00008	--	--	--
DdB_09661	scaffold00008	--	DdB_09661	--
DdB_09662	scaffold00008	--	DdB_09662	--
DdB_09663	scaffold00008	--	--	--
DdB_09664	scaffold00008	DdB_09664	--	--
DdB_09665	scaffold00008	--	DdB_09665	--
DdB_09666	scaffold00008	--	DdB_09666	--
DdB_09667	scaffold00008	DdB_09667	--	--
DdB_09668	scaffold00008	--	--	--
DdB_09669	scaffold00008	--	--	--
DdB_09670	scaffold00008	--	--	--
DdB_09671	scaffold00008	--	--	--
DdB_09672	scaffold00008	--	DdB_09672	--
DdB_09673	scaffold00008	--	DdB_09673	--
DdB_09674	scaffold00008	--	--	--
DdB_09675	scaffold00008	--	DdB_09675	--
DdB_09676	scaffold00008	DdB_09676	--	--
DdB_09677	scaffold00008	DdB_09677	--	--
DdB_09678	scaffold00008	--	DdB_09678	--
DdB_09679	scaffold00008	DdB_09679	--	--
DdB_09680	scaffold00008	--	--	--
DdB_09681	scaffold00008	--	--	--
DdB_09682	scaffold00008	DdB_09682	--	--
DdB_09683	scaffold00008	DdB_09683	--	--
DdB_09684	scaffold00008	DdB_09684	--	--
DdB_09685	scaffold00008	--	DdB_09685	--
DdB_09686	scaffold00008	DdB_09686	--	--
DdB_09687	scaffold00008	--	DdB_09687	--
DdB_09688	scaffold00008	--	DdB_09688	--
DdB_09689	scaffold00008	--	--	--
DdB_09690	scaffold00008	--	--	--
DdB_09691	scaffold00008	--	DdB_09691	--
DdB_09692	scaffold00008	--	--	--
DdB_09693	scaffold00008	--	--	--
DdB_09694	scaffold00008	--	DdB_09694	--
DdB_09695	scaffold00008	DdB_09695	--	--
DdB_09696	scaffold00008	--	DdB_09696	--
DdB_09697	scaffold00008	--	DdB_09697	--
DdB_09698	scaffold00008	--	DdB_09698	--
DdB_09699	scaffold00008	--	--	--
DdB_09700	scaffold00008	--	--	--
DdB_09701	scaffold00008	--	--	--
DdB_09702	scaffold00008	--	DdB_09702	--
DdB_09703	scaffold00008	--	DdB_09703	--
DdB_09704	scaffold00008	--	--	--
DdB_09705	scaffold00008	--	DdB_09705	--
DdB_09706	scaffold00008	--	DdB_09706	--
DdB_09707	scaffold00008	--	--	--
DdB_09708	scaffold00008	--	--	--
DdB_09709	scaffold00008	--	DdB_09709	--
DdB_09710	scaffold00008	--	DdB_09710	--
DdB_09711	scaffold00008	--	DdB_09711	--
DdB_09712	scaffold00008	--	--	--
DdB_09713	scaffold00008	--	--	--
DdB_09714	scaffold00008	--	--	--
DdB_09715	scaffold00008	--	--	--
DdB_09716	scaffold00008	--	DdB_09716	--
DdB_09717	scaffold00008	--	DdB_09717	--
DdB_09718	scaffold00008	--	DdB_09718	--
DdB_09719	scaffold00008	--	--	--
DdB_09720	scaffold00008	DdB_09720	--	--
DdB_09721	scaffold00008	--	DdB_09721	--
DdB_09722	scaffold00008	--	DdB_09722	--
DdB_09723	scaffold00008	--	--	--
DdB_09724	scaffold00008	--	--	--
DdB_09725	scaffold00008	--	--	--
DdB_09726	scaffold00008	--	--	--
DdB_09727	scaffold00008	--	--	--
DdB_09728	scaffold00008	DdB_09728	--	--
DdB_09729	scaffold00008	--	--	--
DdB_09730	scaffold00008	DdB_09730	--	--
DdB_09731	scaffold00008	--	DdB_09731	--
DdB_09732	scaffold00008	--	--	DdB_09732
